food_key,classification,derivation,food_name,canonical_name,basis,energy_kj,energy_kcal,protein_g,fat_total_g,carbohydrates_g,sugars_g,fibre_g,sodium_mg,calcium_mg,iron_mg,source
F003612,23301,Analysed,"Dressing, thousand island, regular fat, commercial",dressing thousand island regular,per_100_g,1494.0,357.07,1.0,31.8,16.6,14.7,1.4,878.0,12.0,0.3,AFCD Release 3
F005441,23301,Analysed,"Mayonnaise, traditional (>65% fat), commercial",mayonnaise traditional 65,per_100_g,2651.0,633.6,0.8,67.2,8.7,7.9,0.5,480.0,8.0,0.0,AFCD Release 3
F005437,23302,Label Data,"Mayonnaise, low fat, commercial",mayonnaise,per_100_g,514.0,122.85,0.5,1.8,27.1,20.5,0.0,678.0,8.0,0.3,AFCD Release 3
F004263,23107,Analysed,"Gravy powder, dry mix",gravy powder mix,per_100_g,1311.0,313.34,8.9,6.2,54.7,0.7,0.1,6020.0,30.0,1.1,AFCD Release 3
F004265,23101,Recipe,"Gravy, prepared from dry powder with water",gravy prepared from powder water,per_100_g,109.0,26.05,0.7,0.5,4.5,0.0,0.0,502.0,4.0,0.1,AFCD Release 3
F005973,23102,Analysed,"Mustard, cream style",mustard cream,per_100_g,348.0,83.17,5.8,3.1,6.2,3.6,4.1,1420.0,83.0,2.0,AFCD Release 3
F006471,23106,Analysed,"Paste, Indian style curry, commercial",paste indian curry,per_100_g,864.0,206.5,2.9,14.1,14.2,7.3,5.4,1802.0,136.0,6.0,AFCD Release 3
F006469,23106,Analysed,"Paste, green curry, commercial",paste curry,per_100_g,461.0,110.18,2.4,7.9,6.3,3.4,3.0,1807.0,33.0,6.0,AFCD Release 3
F005702,25201,Analysed,"Paste, soybean",paste soybean,per_100_g,766.0,183.08,12.9,5.1,19.7,10.4,4.3,3800.0,69.0,1.7,AFCD Release 3
F006476,15505,Borrowed,"Paste, shrimp",paste shrimp,per_100_g,394.0,94.17,21.0,1.0,0.0,0.0,0.0,6000.0,1380.0,20.5,AFCD Release 3
F007987,23102,Analysed,"Sauce, barbecue, commercial",sauce barbecue,per_100_g,725.0,173.28,0.8,0.1,42.2,38.4,0.9,710.0,12.0,0.4,AFCD Release 3
F007992,23104,Analysed,"Sauce, butter chicken, commercial",sauce butter chicken,per_100_g,412.0,98.47,1.3,7.6,5.8,3.6,1.9,462.0,21.0,0.78,AFCD Release 3
F008000,23102,Borrowed,"Sauce, cranberry, commercial",sauce cranberry,per_100_g,649.0,155.11,0.0,0.0,40.0,40.0,1.1,50.0,3.0,0.41,AFCD Release 3
F008004,23102,Analysed,"Sauce, fish, commercial",sauce fish,per_100_g,213.0,50.91,6.8,0.3,4.4,4.4,1.2,8255.0,30.0,1.55,AFCD Release 3
F008008,23102,Analysed,"Sauce, hoi sin (hoisin), commercial",sauce hoi sin hoisin,per_100_g,922.0,220.36,1.6,5.4,37.2,33.5,10.4,1550.0,41.0,4.7,AFCD Release 3
F008026,23102,Analysed,"Sauce, oyster, commercial",sauce oyster,per_100_g,471.0,112.57,2.8,1.0,21.0,15.6,0.3,3790.0,40.0,3.9,AFCD Release 3
F008028,23102,Analysed,"Sauce, pasta or simmer, commercial, low fat",sauce pasta or simmer,per_100_g,240.0,57.36,0.8,2.9,6.6,3.5,1.3,281.0,9.0,0.81,AFCD Release 3
F008029,23102,Analysed,"Sauce, pasta, basil pesto, commercial",sauce pasta basil pesto,per_100_g,1598.0,381.93,5.3,37.1,7.4,2.1,1.5,1251.0,147.0,1.41,AFCD Release 3
F008032,18701,Analysed,"Sauce, pasta, bolognese, homemade using beef mince & homemade tomato based sauce",sauce pasta bolognese using beef mince tomato based sauce,per_100_g,388.0,92.73,8.8,4.5,3.8,3.2,1.4,56.0,16.0,1.4,AFCD Release 3
F008031,18701,Analysed,"Sauce, pasta, bolognese, homemade using beef mince & commercial tomato based sauce",sauce pasta bolognese using beef mince tomato based sauce,per_100_g,471.0,112.57,10.0,6.2,3.9,3.3,1.1,180.0,16.0,1.3,AFCD Release 3
F008036,23102,Analysed,"Sauce, pasta, cheese or cream-based, commercial",sauce pasta cheese or cream based,per_100_g,363.0,86.76,1.4,6.8,5.3,2.7,0.1,482.0,32.0,0.0,AFCD Release 3
F008050,23104,Analysed,"Sauce, pasta, tomato-based, commercial, heated",sauce pasta tomato based heated,per_100_g,226.0,54.02,1.6,1.5,7.5,6.2,1.8,375.0,27.0,0.74,AFCD Release 3
F008054,23102,Analysed,"Sauce, plum, commercial",sauce plum,per_100_g,958.0,228.97,0.1,0.8,56.5,48.2,0.6,950.0,15.0,2.5,AFCD Release 3
F008055,23102,Analysed,"Sauce, rogan josh, commercial",sauce rogan josh,per_100_g,295.0,70.51,1.5,4.1,6.2,3.1,1.9,508.0,28.0,1.1,AFCD Release 3
F008056,23104,Analysed,"Sauce, salsa, tomato-based, commercial",sauce salsa tomato based,per_100_g,146.0,34.89,1.3,0.0,6.3,4.9,1.6,480.0,36.0,0.61,AFCD Release 3
F008062,23102,Analysed,"Sauce, simmer for chicken, commercial",sauce simmer for chicken,per_100_g,383.0,91.54,0.8,7.5,4.8,3.3,1.7,212.0,9.0,0.62,AFCD Release 3
F008063,23102,Analysed,"Sauce, simmer, curry flavoured, commercial",sauce simmer curry flavoured,per_100_g,494.0,118.07,2.1,6.9,10.7,7.1,2.3,510.0,31.0,1.1,AFCD Release 3
F008065,23102,Analysed,"Sauce, soy, commercial",sauce soy,per_100_g,209.0,49.95,6.8,0.0,3.2,2.2,0.0,5600.0,21.0,1.3,AFCD Release 3
F008067,23102,Imputed,"Sauce, soy, commercial, reduced salt",sauce soy salt,per_100_g,209.0,49.95,6.8,0.0,3.2,2.2,0.0,3934.0,21.0,1.3,AFCD Release 3
F008077,23102,Borrowed,"Sauce, tabasco, commercial",sauce tabasco,per_100_g,57.0,13.62,1.3,0.8,0.1,0.1,0.6,633.0,12.0,1.16,AFCD Release 3
F008083,23104,Analysed,"Sauce, tomato, commercial",sauce tomato,per_100_g,437.0,104.45,1.3,0.0,24.1,23.7,1.3,870.0,13.0,0.65,AFCD Release 3
F008085,23104,Imputed,"Sauce, tomato, commercial, reduced salt",sauce tomato salt,per_100_g,437.0,104.45,1.3,0.0,24.1,23.7,1.3,529.0,12.0,0.62,AFCD Release 3
F010105,23104,Label Data,"Sauce, tomato, reduced sugar & salt, commercial",sauce tomato sugar salt,per_100_g,231.0,55.21,1.3,0.0,11.3,10.9,1.3,507.0,12.0,0.62,AFCD Release 3
F008090,23103,Recipe,"Sauce, white, savoury, homemade",sauce savoury,per_100_g,750.0,179.25,3.9,13.5,10.8,5.1,0.2,130.0,99.0,0.12,AFCD Release 3
F008094,23102,Analysed,"Sauce, Worcestershire, commercial",sauce worcestershire,per_100_g,311.0,74.33,1.3,0.2,17.6,16.9,0.0,1060.0,160.0,3.7,AFCD Release 3
F009498,23305,Analysed,Vinegar (except balsamic vinegar),vinegar except balsamic vinegar,per_100_g,65.0,15.54,0.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,AFCD Release 3
F009499,23305,Borrowed,"Vinegar, balsamic",vinegar balsamic,per_100_g,330.0,78.87,0.5,0.0,15.0,15.0,2.1,23.0,27.0,0.72,AFCD Release 3
F006577,22202,Analysed,"Peanut butter, smooth & crunchy, added sugar & salt",peanut butter smooth crunchy sugar salt,per_100_g,2495.0,596.32,22.2,49.6,14.3,8.6,5.8,477.0,54.0,1.72,AFCD Release 3
F006579,22202,Imputed,"Peanut butter, smooth & crunchy, no added sugar or salt",peanut butter smooth crunchy sugar or salt,per_100_g,2628.0,628.11,24.3,54.3,9.4,5.2,6.5,12.0,54.0,1.72,AFCD Release 3
F008783,31102,Analysed,"Spread, yeast, marmite",spread yeast marmite,per_100_g,624.0,149.14,13.3,0.9,16.6,11.8,11.8,3400.0,25.0,46.3,AFCD Release 3
F008785,31102,Analysed,"Spread, yeast, vegemite",spread yeast vegemite,per_100_g,683.0,163.24,24.4,0.9,10.9,1.6,6.5,3000.0,68.0,4.03,AFCD Release 3
F002405,19401,Analysed,"Cheese, blue vein",cheese blue vein,per_100_g,1552.0,370.94,19.1,32.9,0.3,0.3,0.0,780.0,430.0,0.16,AFCD Release 3
F002406,19403,Analysed,"Cheese, bocconcini",cheese bocconcini,per_100_g,1032.0,246.65,16.6,20.2,0.0,0.0,0.0,210.0,320.0,0.0,AFCD Release 3
F002407,19405,Analysed,"Cheese, brie",cheese brie,per_100_g,1517.0,362.57,18.6,31.8,0.0,0.0,0.0,580.0,460.0,0.12,AFCD Release 3
F002408,19405,Analysed,"Cheese, camembert",cheese camembert,per_100_g,1374.0,328.39,18.6,27.9,0.0,0.0,0.0,570.0,490.0,0.0,AFCD Release 3
F002414,19401,Analysed,"Cheese, cheddar, natural, regular fat",cheese cheddar natural regular,per_100_g,1686.0,402.96,24.6,33.4,0.3,0.3,0.0,686.0,760.0,0.12,AFCD Release 3
F002413,19402,Analysed,"Cheese, cheddar, natural, reduced fat (~25%)",cheese cheddar natural 25,per_100_g,1356.0,324.09,27.9,23.4,0.0,0.0,0.0,550.0,800.0,0.0,AFCD Release 3
F002428,19406,Analysed,"Cheese, cheddar, processed, regular fat",cheese cheddar processed regular,per_100_g,1254.0,299.71,18.2,23.9,1.9,1.5,0.0,1420.0,588.0,0.21,AFCD Release 3
F002425,19407,Analysed,"Cheese, cheddar, processed, reduced fat (~15%), added vitamin D",cheese cheddar processed 15 vitamin,per_100_g,1054.0,251.91,22.4,15.4,4.9,4.9,0.0,1171.0,886.0,0.31,AFCD Release 3
F002435,19403,Analysed,"Cheese, cottage",cheese cottage,per_100_g,556.0,132.89,17.0,5.7,1.8,1.8,0.0,277.0,89.0,0.05,AFCD Release 3
F002444,19403,Analysed,"Cheese, cream, plain",cheese cream,per_100_g,1420.0,339.39,8.5,34.2,0.2,0.2,0.0,320.0,69.0,0.0,AFCD Release 3
F002448,19401,Analysed,"Cheese, edam",cheese edam,per_100_g,1500.0,358.51,27.4,27.2,0.0,0.0,0.0,900.0,810.0,0.27,AFCD Release 3
F002452,19401,Analysed,"Cheese, fetta (feta)",cheese fetta feta,per_100_g,1073.0,256.45,16.6,20.6,0.4,0.4,0.0,1100.0,315.0,0.32,AFCD Release 3
F002462,19401,Analysed,"Cheese, goat, firm",cheese goat firm,per_100_g,1502.0,358.99,18.6,31.3,0.8,0.8,0.0,538.0,334.0,0.05,AFCD Release 3
F002463,19401,Analysed,"Cheese, goat, soft",cheese goat soft,per_100_g,1194.0,285.37,21.2,21.7,0.9,0.9,0.0,430.0,63.0,0.0,AFCD Release 3
F002466,19401,Analysed,"Cheese, haloumi (halloumi)",cheese haloumi halloumi,per_100_g,1277.0,305.21,20.5,24.6,1.0,1.0,0.0,1100.0,700.0,0.12,AFCD Release 3
F010020,19401,Imputed,"Cheese, haloumi (halloumi), reduced salt",cheese haloumi halloumi salt,per_100_g,1281.0,306.17,19.0,25.3,1.3,1.1,0.0,825.0,700.0,0.12,AFCD Release 3
F002472,19401,Analysed,"Cheese, mozzarella",cheese mozzarella,per_100_g,1212.0,289.68,22.2,22.1,0.0,0.0,0.0,522.0,685.0,0.06,AFCD Release 3
F002478,19401,Analysed,"Cheese, parmesan, dried, finely grated",cheese parmesan finely grated,per_100_g,1949.0,465.82,40.6,33.3,0.0,0.0,0.0,1300.0,970.0,0.46,AFCD Release 3
F002479,19401,Analysed,"Cheese, parmesan, fresh, regular fat",cheese parmesan regular,per_100_g,1565.0,374.04,32.0,27.0,0.0,0.0,0.0,1000.0,948.0,0.17,AFCD Release 3
F002488,19403,Analysed,"Cheese, ricotta",cheese ricotta,per_100_g,636.0,152.01,10.4,11.0,2.7,2.7,0.0,170.0,170.0,0.0,AFCD Release 3
F010574,20301,Analysed,"Cheese, hard, dairy alternative",cheese hard dairy alternative,per_100_g,1230.0,293.98,0.9,23.3,19.1,0.0,2.6,800.0,130.0,0.29,AFCD Release 3
F003270,19301,Analysed,"Cream, thickened, regular fat (~35%)",cream thickened regular 35,per_100_g,1422.0,339.87,2.0,36.5,2.4,2.4,0.0,27.0,60.0,0.0,AFCD Release 3
F003269,19303,Analysed,"Cream, sour, regular fat",cream sour regular,per_100_g,1414.0,337.95,1.9,36.3,2.0,2.0,0.0,19.0,50.0,0.0,AFCD Release 3
F003267,19304,Analysed,"Cream, sour, light (~18% fat)",cream sour light 18,per_100_g,868.0,207.46,3.6,19.7,4.5,4.5,0.0,19.0,80.0,0.0,AFCD Release 3
F003255,19305,Analysed,"Cream, imitation (non-dairy)",cream imitation non dairy,per_100_g,1108.0,264.82,1.0,21.8,17.7,16.3,0.0,57.0,17.0,0.0,AFCD Release 3
F004508,19501,Analysed,"Ice cream, vanilla flavour, regular fat",ice cream vanilla regular,per_100_g,806.0,192.64,3.7,11.1,20.5,18.4,0.0,48.0,93.0,0.1,AFCD Release 3
F004507,19501,Analysed,"Ice cream, vanilla flavour, premium or rich (~15% fat)",ice cream vanilla premium or rich 15,per_100_g,916.0,218.93,3.2,13.5,22.5,19.7,0.0,37.0,110.0,0.0,AFCD Release 3
F004419,19503,Analysed,"Ice confection, stick, milk-based, various flavours",ice confection stick milk based variou flavour,per_100_g,563.0,134.56,2.9,5.3,19.8,19.8,0.2,40.0,88.0,0.08,AFCD Release 3
F004421,27303,Analysed,"Ice confection, stick, water-based, various flavours",ice confection stick water based variou flavour,per_100_g,280.0,66.92,0.2,0.0,17.1,17.1,0.0,6.0,2.0,0.07,AFCD Release 3
F004415,27303,Analysed,"Ice confection, stick or tub, fruit juice or fruit flavoured",ice confection stick or tub fruit juice or fruit flavoured,per_100_g,306.0,73.14,0.2,0.1,18.7,18.7,0.0,6.0,3.0,0.21,AFCD Release 3
F005634,19101,Analysed,"Milk, cow, fluid, regular fat (~3.5%)",milk cow fluid regular,per_100_g,270.0,64.53,3.3,3.4,5.4,5.4,0.0,35.0,106.0,0.02,AFCD Release 3
F005602,19101,Recipe,"Milk, cow, fluid, prepared from dry powder, regular fat, standard dilution",milk cow fluid prepared from powder regular standard dilution,per_100_g,292.0,69.79,3.6,3.6,6.1,6.1,0.0,47.0,123.0,0.0,AFCD Release 3
F005635,19104,Analysed,"Milk, cow, fluid, regular fat (~3.5%), added omega 3 polyunsaturates",milk cow fluid regular omega polyunsaturate,per_100_g,253.0,60.47,3.1,3.2,5.1,5.1,0.0,40.0,110.0,0.44,AFCD Release 3
F005614,19102,Analysed,"Milk, cow, fluid, reduced fat (~1%)",milk cow fluid,per_100_g,181.0,43.26,3.3,1.2,4.8,4.8,0.0,36.0,115.0,0.01,AFCD Release 3
F005621,19104,Analysed,"Milk, cow, fluid, reduced fat (~1.5%), added omega 3 polyunsaturates",milk cow fluid omega polyunsaturate,per_100_g,213.0,50.91,4.5,1.4,5.1,5.1,0.0,40.0,110.0,0.44,AFCD Release 3
F005637,19103,Analysed,"Milk, cow, fluid, skim (~0.15% fat)",milk cow fluid skim 15,per_100_g,146.0,34.89,3.6,0.0,5.3,5.3,0.0,38.0,115.0,0.0,AFCD Release 3
F005605,19103,Recipe,"Milk, cow, fluid, prepared from dry powder, skim, standard dilution",milk cow fluid prepared from powder skim standard dilution,per_100_g,163.0,38.96,3.7,0.1,6.0,6.0,0.0,48.0,119.0,0.0,AFCD Release 3
F005599,19101,Analysed,"Milk, cow, fluid, lactose free, regular fat (~3.5%)",milk cow fluid lactose regular,per_100_g,246.0,58.8,3.1,3.1,4.7,4.5,0.0,35.0,110.0,0.0,AFCD Release 3
F005598,19102,Label Data,"Milk, cow, fluid, lactose free, reduced fat (~1%)",milk cow fluid lactose,per_100_g,179.0,42.78,3.3,1.1,4.9,4.7,0.1,42.0,122.0,0.0,AFCD Release 3
F005581,19105,Analysed,"Milk, cow, canned, evaporated, regular",milk cow evaporated regular,per_100_g,588.0,140.54,7.5,8.2,10.0,10.0,0.0,104.0,256.0,0.15,AFCD Release 3
F005580,19105,Analysed,"Milk, cow, canned, evaporated, reduced fat (~2%)",milk cow evaporated,per_100_g,380.0,90.82,7.8,2.1,10.6,10.6,0.0,104.0,266.0,0.3,AFCD Release 3
F005582,19105,Analysed,"Milk, cow, canned, sweetened, condensed, regular",milk cow condensed regular,per_100_g,1362.0,325.53,8.3,9.2,55.0,55.0,0.0,106.0,268.0,0.15,AFCD Release 3
F005587,19802,Analysed,"Milk, cow, fluid, flavoured, chocolate, reduced fat",milk cow fluid flavoured chocolate,per_100_g,264.0,63.1,3.3,1.9,8.6,8.6,0.0,46.0,112.0,0.22,AFCD Release 3
F005648,19106,Recipe,"Milk, cow, powder, regular fat",milk cow powder regular,per_100_g,2064.0,493.31,25.3,25.6,43.0,43.0,0.0,310.0,850.0,0.0,AFCD Release 3
F005650,19106,Analysed,"Milk, cow, powder, regular fat, unfortified",milk cow powder regular unfortified,per_100_g,2048.0,489.48,25.3,25.2,43.0,43.0,0.0,310.0,850.0,0.0,AFCD Release 3
F005649,19106,Analysed,"Milk, cow, powder, regular fat, added vitamins A & D",milk cow powder regular vitamin,per_100_g,2128.0,508.6,25.3,27.3,43.0,43.0,0.0,310.0,850.0,0.0,AFCD Release 3
F005652,19106,Analysed,"Milk, cow, powder, skim",milk cow powder skim,per_100_g,1519.0,363.05,34.9,0.8,56.0,56.0,0.0,420.0,1100.0,0.0,AFCD Release 3
F005647,32103,Borrowed,"Milk, human/breast, mature, fluid",milk human breast mature fluid,per_100_g,286.0,68.36,1.3,4.2,6.8,6.8,0.0,17.0,32.0,0.03,AFCD Release 3
F003442,19601,Analysed,"Custard, vanilla, regular fat",custard vanilla regular,per_100_g,411.0,98.23,3.2,3.0,14.6,12.3,1.2,54.0,115.0,0.02,AFCD Release 3
F003426,12103,Recipe,"Custard powder, vanilla, dry mix",custard powder vanilla mix,per_100_g,1414.0,337.95,0.5,0.4,81.5,0.4,0.5,392.0,8.0,0.72,AFCD Release 3
F003441,19601,Recipe,"Custard, vanilla, prepared from dry mix",custard vanilla prepared from mix,per_100_g,428.0,102.29,3.6,3.7,13.9,9.6,0.0,59.0,115.0,0.06,AFCD Release 3
F009694,19201,Analysed,"Yoghurt, natural, regular fat (~3%)",yoghurt natural regular,per_100_g,306.0,73.14,5.1,3.2,5.0,4.9,0.1,58.0,175.0,0.0,AFCD Release 3
F009919,19201,Analysed,"Yoghurt, natural, sheep's milk",yoghurt natural sheep milk,per_100_g,393.0,93.93,5.9,6.5,2.2,2.2,0.0,49.0,190.0,0.0,AFCD Release 3
F009811,19203,Analysed,"Yoghurt, flavoured, high fat (~5%)",yoghurt flavoured high,per_100_g,483.0,115.44,4.4,4.9,12.9,12.5,0.6,47.0,150.0,0.0,AFCD Release 3
F009608,19204,Analysed,"Yoghurt, apricot pieces or flavoured, regular fat (~3%)",yoghurt apricot or flavoured regular,per_100_g,386.0,92.26,4.2,3.2,11.1,11.1,0.1,65.0,110.0,0.18,AFCD Release 3
F009741,19204,Analysed,"Yoghurt, strawberry pieces or flavoured, regular fat (~3%)",yoghurt strawberry or flavoured regular,per_100_g,405.0,96.8,4.9,3.1,11.6,11.6,0.1,60.0,159.0,0.12,AFCD Release 3
F009810,19204,Analysed,"Yoghurt, flavoured, low fat (~2%)",yoghurt flavoured,per_100_g,341.0,81.5,4.6,1.3,12.2,11.3,0.3,60.0,160.0,0.0,AFCD Release 3
F009749,19204,Analysed,"Yoghurt, vanilla flavoured (~2%)",yoghurt vanilla flavoured,per_100_g,408.0,97.51,5.0,1.9,14.5,13.5,0.2,52.0,170.0,0.0,AFCD Release 3
F009809,19208,Analysed,"Yoghurt, flavoured, low fat (0.2%), intense sweetened, increased protein",yoghurt flavoured intense increased protein,per_100_g,227.0,54.25,9.6,0.3,2.3,1.6,0.4,35.0,110.0,0.0,AFCD Release 3
F009752,19205,Analysed,"Yoghurt, vanilla flavoured, low fat (<0.5%)",yoghurt vanilla flavoured,per_100_g,368.0,87.95,5.9,0.5,13.9,12.7,0.2,66.0,168.0,0.1,AFCD Release 3
F009797,20502,Analysed,"Yoghurt, almond based, flavoured",yoghurt almond based flavoured,per_100_g,384.0,91.78,2.6,4.5,9.2,5.5,1.8,5.0,34.0,0.39,AFCD Release 3
F009798,20502,Analysed,"Yoghurt, coconut based, flavoured",yoghurt coconut based flavoured,per_100_g,519.0,124.04,1.1,9.0,9.2,4.7,1.3,18.0,3.0,0.27,AFCD Release 3
F009738,20502,Analysed,"Yoghurt, soy based, berry flavoured, regular fat (~3%)",yoghurt soy based berry flavoured regular,per_100_g,416.0,99.43,3.6,3.7,12.6,8.4,0.2,55.0,120.0,0.59,AFCD Release 3
F009739,20502,Analysed,"Yoghurt, soy based, vanilla flavoured, reduced fat (~1%)",yoghurt soy based vanilla flavoured,per_100_g,309.0,73.85,3.6,0.8,12.6,8.4,0.2,55.0,120.0,0.59,AFCD Release 3
F003488,19701,Analysed,"Dairy or yoghurt dessert, chocolate, regular fat",dairy or yoghurt dessert chocolate regular,per_100_g,473.0,113.05,2.6,4.5,14.6,11.6,1.4,34.0,120.0,0.53,AFCD Release 3
F009825,20105,Analysed,"Almond beverage, added sugar, unfortified",almond beverage sugar unfortified,per_100_g,115.0,27.49,0.5,1.4,3.0,2.2,0.6,53.0,3.0,0.0,AFCD Release 3
F009824,20105,Analysed,"Almond beverage, no added sugar, unfortified",almond beverage sugar unfortified,per_100_g,65.0,15.54,0.5,1.4,0.0,0.0,0.5,40.0,7.0,0.0,AFCD Release 3
F009827,20106,Analysed,"Almond beverage, added sugar & Ca",almond beverage sugar ca,per_100_g,115.0,27.49,0.5,1.4,3.0,2.2,0.6,43.0,68.0,0.0,AFCD Release 3
F009826,20106,Analysed,"Almond beverage, no added sugar, added Ca",almond beverage sugar ca,per_100_g,65.0,15.54,0.5,1.4,0.0,0.0,0.5,43.0,66.0,0.0,AFCD Release 3
F009828,20106,Analysed,"Almond beverage, added sugar & vitamins B1, B2, B12, C & Ca",almond beverage sugar vitamin b1 b2 b12 ca,per_100_g,115.0,27.49,0.5,1.4,3.0,2.2,0.6,33.0,120.0,0.0,AFCD Release 3
F009812,20105,Analysed,"Coconut beverage, unfortified",coconut beverage unfortified,per_100_g,106.0,25.33,0.2,1.7,2.4,1.0,0.0,47.0,1.0,0.0,AFCD Release 3
F009813,20106,Analysed,"Coconut beverage, added Ca",coconut beverage ca,per_100_g,106.0,25.33,0.2,1.7,2.4,1.0,0.0,17.0,90.0,0.0,AFCD Release 3
F006132,20103,Analysed,"Oat beverage, fluid, unfortified",oat beverage fluid unfortified,per_100_g,224.0,53.54,1.3,0.8,10.2,3.1,0.3,38.0,18.0,0.0,AFCD Release 3
F006131,20104,Analysed,"Oat beverage, fluid, added Ca",oat beverage fluid ca,per_100_g,224.0,53.54,1.3,0.8,10.2,3.1,0.3,38.0,110.0,0.0,AFCD Release 3
F011006,20104,Analysed,"Oat beverage, fluid, added calcium & vitamins",oat beverage fluid calcium vitamin,per_100_g,172.0,41.11,0.5,1.6,5.9,1.6,0.5,46.0,69.0,0.0,AFCD Release 3
F009980,20103,Label Data,"Rice beverage, unfortified",rice beverage unfortified,per_100_g,197.0,47.08,0.6,1.0,9.0,3.1,0.0,65.0,2.0,0.2,AFCD Release 3
F007632,20104,Analysed,"Rice beverage, fluid, added calcium",rice beverage fluid calcium,per_100_g,255.0,60.95,0.3,1.0,12.7,3.7,0.0,62.0,70.0,0.2,AFCD Release 3
F008721,20101,Analysed,"Soy beverage, regular fat (~3%), unfortified",soy beverage regular unfortified,per_100_g,246.0,58.8,3.7,2.7,4.6,2.6,0.6,44.0,13.0,0.47,AFCD Release 3
F008719,20102,Analysed,"Soy beverage, regular fat (~3%), added Ca",soy beverage regular ca,per_100_g,246.0,58.8,3.7,2.7,4.6,2.6,0.6,44.0,115.0,0.47,AFCD Release 3
F008720,20102,Analysed,"Soy beverage, regular fat (~3%), added Ca & vitamins A, B1, B2 & B12",soy beverage regular ca vitamin b1 b2 b12,per_100_g,257.0,61.42,4.4,2.7,4.6,2.6,0.6,44.0,115.0,0.47,AFCD Release 3
F008704,20102,Analysed,"Soy beverage, reduced fat (~1%), added Ca & vitamins A, B1, B2 & B12",soy beverage ca vitamin b1 b2 b12,per_100_g,187.0,44.69,3.0,0.9,5.7,1.7,0.6,45.0,115.0,0.46,AFCD Release 3
F009147,20601,Borrowed,Textured vegetable protein/soy granules,textured vegetable protein soy granule,per_100_g,1339.0,320.03,51.5,1.2,15.2,4.8,17.5,20.0,241.0,9.24,AFCD Release 3
F009176,20601,Analysed,"Tofu (soy bean curd), firm, as purchased",tofu soy bean curd firm as purchased,per_100_g,543.0,129.78,12.8,8.3,0.0,0.0,1.0,22.0,206.0,2.35,AFCD Release 3
F009799,20602,Analysed,"Meat alternative, mycoprotein/fungus base, commercial, as purchased",meat alternative mycoprotein fungu base as purchased,per_100_g,478.0,114.24,13.8,4.1,2.5,0.0,5.6,170.0,200.0,0.4,AFCD Release 3
F010550,20602,Analysed,"Meat alternative, mycoprotein/fungus base, schnitzels/fish alternative/patty/sausages, as purchased",meat alternative mycoprotein fungu base schnitzel fish alternative patty sausage as purchased,per_100_g,838.0,200.29,12.3,8.7,16.0,1.8,4.2,170.0,200.0,0.4,AFCD Release 3
F009821,20602,Recipe,"Meat alternative, mycoprotein/fungus base, cooked",meat alternative mycoprotein fungu base,per_100_g,655.0,156.55,18.8,5.6,3.4,0.0,7.7,233.0,274.0,0.55,AFCD Release 3
F009822,20602,Analysed,"Meat alternative, protein (soy/wheat/pea) base, as purchased",meat alternative protein soy wheat pea base as purchased,per_100_g,944.0,225.62,19.4,13.4,3.2,0.8,4.4,520.0,74.0,4.0,AFCD Release 3
F009823,20602,Recipe,"Meat alternative, protein (soy/wheat/pea) base, cooked",meat alternative protein soy wheat pea base,per_100_g,1165.0,278.44,23.9,16.5,4.0,1.0,5.4,642.0,91.0,4.94,AFCD Release 3
F010472,20602,Analysed,"Meat alternative, protein (soy/wheat/pea) base, added vitamins & minerals, as purchased",meat alternative protein soy wheat pea base vitamin mineral as purchased,per_100_g,944.0,225.62,19.4,13.4,3.2,0.8,4.4,520.0,155.0,3.27,AFCD Release 3
